"","ones","dem","rep","female","age","BA"
"35371",1,0,0,1,67,0
"35372",1,0,1,1,25,0
"35373",1,1,0,1,52,0
"35374",1,0,1,1,69,0
"35375",1,1,0,1,73,1
"35376",1,1,0,1,54,0
"35377",1,0,0,1,68,1
"35378",1,0,0,1,40,0
"35379",1,1,0,0,74,1
"35380",1,0,1,0,40,0
"35381",1,0,0,1,35,0
"35382",1,1,0,1,36,0
"35383",1,0,0,1,73,0
"35384",1,0,0,1,39,0
"35385",1,1,0,1,53,0
"35386",1,1,0,1,40,0
"35387",1,1,0,0,66,1
"35388",1,0,1,1,73,0
"35389",1,0,0,0,67,0
"35390",1,0,1,1,67,1
"35391",1,0,1,1,41,0
"35392",1,0,1,1,56,0
"35393",1,1,0,1,68,1
"35394",1,NA,NA,1,72,0
"35395",1,0,1,1,48,1
"35396",1,0,1,0,74,0
"35397",1,1,0,0,68,0
"35398",1,1,0,1,75,0
"35399",1,0,0,1,76,0
"35400",1,1,0,0,49,0
"35401",1,1,0,1,46,0
"35402",1,1,0,0,71,1
"35403",1,0,0,1,70,1
"35404",1,1,0,1,73,0
"35405",1,0,1,0,62,0
"35406",1,0,0,0,26,0
"35407",1,1,0,1,73,0
"35408",1,0,0,1,38,0
"35409",1,NA,NA,1,51,0
"35410",1,1,0,1,34,0
"35411",1,0,1,1,10,0
"35412",1,0,1,0,41,0
"35413",1,1,0,1,69,0
"35414",1,1,0,1,33,0
"35415",1,0,0,1,77,0
"35416",1,1,0,1,65,0
"35417",1,0,1,0,52,0
"35418",1,1,0,0,66,1
"35419",1,0,1,1,46,0
"35420",1,1,0,0,53,0
"35421",1,0,1,0,48,0
"35422",1,1,0,1,41,0
"35423",1,0,0,1,26,0
"35424",1,1,0,1,30,0
"35425",1,0,0,1,74,0
"35426",1,0,1,1,66,1
"35427",1,0,1,0,65,0
"35428",1,0,1,0,37,0
"35429",1,1,0,1,67,0
"35430",1,0,1,1,45,0
"35431",1,1,0,0,66,0
"35432",1,1,0,1,39,0
"35433",1,0,0,1,57,0
"35434",1,0,0,1,34,0
"35435",1,0,0,1,77,0
"35436",1,1,0,0,39,0
"35437",1,0,0,1,69,1
"35438",1,1,0,1,40,0
"35439",1,0,1,1,65,0
"35440",1,0,0,0,35,0
"35441",1,1,0,1,57,0
"35442",1,0,0,1,73,1
"35443",1,0,0,0,71,0
"35444",1,1,0,1,72,1
"35445",1,NA,NA,1,69,0
"35446",1,1,0,1,39,0
"35447",1,0,0,0,58,0
"35448",1,0,0,1,65,0
"35449",1,0,1,0,21,0
"35450",1,1,0,1,75,0
"35451",1,1,0,1,72,0
"35452",1,0,1,0,57,0
"35453",1,1,0,1,47,0
"35454",1,0,0,0,75,0
"35455",1,0,0,1,72,0
"35456",1,0,0,1,63,0
"35457",1,0,0,1,66,1
"35458",1,0,0,0,73,0
"35459",1,0,0,1,65,1
"35460",1,0,1,1,73,0
"35461",1,1,0,1,68,1
"35462",1,0,0,0,73,1
"35463",1,0,1,1,66,0
"35464",1,1,0,1,68,0
"35465",1,1,0,1,73,0
"35466",1,1,0,1,75,0
"35467",1,0,1,1,39,0
"35468",1,0,1,1,44,0
"35469",1,0,1,1,30,0
"35470",1,1,0,1,44,0
"35471",1,1,0,1,63,0
"35472",1,0,1,0,41,0
"35473",1,0,0,1,37,0
"35474",1,0,0,1,71,0
"35475",1,0,0,1,70,0
"35476",1,0,1,1,23,0
"35477",1,0,0,1,46,0
"35478",1,0,0,1,40,0
"35479",1,1,0,0,43,0
"35480",1,0,1,1,71,0
"35481",1,1,0,1,73,0
"35482",1,1,0,0,39,0
"35483",1,0,1,1,40,0
"35484",1,0,1,1,76,0
"35485",1,0,0,0,48,0
"35486",1,1,0,1,29,0
"35487",1,0,0,0,74,0
"35488",1,0,0,1,71,1
"35489",1,0,1,1,75,0
"35490",1,1,0,0,69,1
"35491",1,1,0,1,32,0
"35492",1,0,1,1,67,1
"35493",1,1,0,1,67,0
"35494",1,1,0,1,73,0
"35495",1,0,0,1,31,0
"35496",1,0,0,1,63,0
"35497",1,1,0,0,64,0
"35498",1,0,0,0,66,0
"35499",1,0,0,1,68,1
"35500",1,1,0,0,73,0
"35501",1,0,1,1,41,0
"35502",1,0,1,1,66,0
"35503",1,1,0,0,40,0
"35504",1,1,0,1,68,0
"35505",1,0,1,0,54,0
"35506",1,1,0,1,59,0
"35507",1,0,1,1,34,0
"35508",1,0,0,0,68,0
"35509",1,1,0,0,61,0
"35510",1,0,1,0,24,0
"35511",1,1,0,1,38,0
"35512",1,0,1,1,47,0
"35513",1,1,0,0,65,1
"35514",1,0,1,1,61,1
"35515",1,0,0,0,69,0
"35516",1,0,1,1,44,0
"35517",1,0,1,1,40,0
"35518",1,1,0,1,68,1
"35519",1,1,0,1,67,1
"35520",1,0,0,1,50,0
"35521",1,0,0,1,32,0
"35522",1,0,1,1,67,1
"35523",1,0,0,1,71,1
"35524",1,0,0,1,36,0
"35525",1,1,0,1,65,0
"35526",1,0,0,1,66,0
"35527",1,0,0,0,71,0
"35528",1,0,0,1,73,0
"35529",1,0,1,1,71,0
"35530",1,1,0,1,76,0
"35531",1,1,0,1,70,0
"35532",1,1,0,1,72,0
"35533",1,1,0,1,69,1
"35534",1,1,0,0,74,0
"35535",1,0,0,1,70,0
"35536",1,0,1,0,75,0
"35537",1,1,0,1,71,1
"35538",1,1,0,1,66,1
"35539",1,0,1,1,48,0
"35540",1,0,0,1,67,0
"35541",1,1,0,0,63,0
"35542",1,0,1,0,38,1
"35543",1,1,0,0,68,0
"35544",1,1,0,1,69,0
"35545",1,1,0,1,21,0
"35546",1,0,1,1,33,0
"35547",1,1,0,0,65,1
"35548",1,1,0,1,50,0
"35549",1,1,0,0,52,0
"35550",1,1,0,1,72,0
"35551",1,1,0,1,42,0
"35552",1,1,0,1,71,0
"35553",1,0,0,0,31,0
"35554",1,1,0,1,53,0
"35555",1,1,0,1,69,1
"35556",1,0,1,0,70,1
"35557",1,1,0,0,69,1
"35558",1,0,1,1,69,0
"35559",1,1,0,1,67,0
"35560",1,1,0,0,45,0
"35561",1,1,0,1,47,0
"35562",1,1,0,1,69,1
"35563",1,1,0,0,67,1
"35564",1,1,0,0,70,0
"35565",1,0,0,0,63,1
"35566",1,1,0,0,62,0
"35567",1,1,0,0,66,0
"35568",1,1,0,1,49,0
"35569",1,0,1,1,76,0
"35570",1,1,0,0,60,0
"35571",1,0,0,0,33,0
"35572",1,0,0,0,70,0
"35573",1,0,0,0,35,0
"35574",1,0,0,1,74,0
"35575",1,0,0,1,67,0
"35576",1,1,0,1,74,0
"35577",1,0,0,1,55,0
"35578",1,1,0,0,70,0
"35579",1,0,1,1,38,0
"35580",1,1,0,1,63,0
"35581",1,0,0,0,77,0
"35582",1,1,0,1,75,0
"35583",1,1,0,1,70,1
"35584",1,0,1,0,72,0
"35585",1,1,0,1,72,1
"35586",1,1,0,0,53,0
"35587",1,0,1,0,67,0
"35588",1,0,0,1,69,1
"35589",1,0,0,0,52,0
"35590",1,1,0,0,56,0
"35591",1,0,0,1,69,1
"35592",1,0,1,1,38,0
"35593",1,0,0,0,34,0
"35594",1,1,0,1,75,0
"35595",1,0,0,1,66,0
"35596",1,1,0,0,73,0
"35597",1,1,0,1,44,0
"35598",1,1,0,1,35,0
"35599",1,1,0,0,69,0
"35600",1,0,1,1,71,1
"35601",1,1,0,0,31,1
"35602",1,1,0,0,77,0
"35603",1,1,0,0,68,0
"35604",1,1,0,1,41,0
"35605",1,0,0,0,51,0
"35606",1,0,0,0,72,0
"35607",1,1,0,1,32,0
"35608",1,1,0,1,42,0
"35609",1,1,0,1,76,0
"35610",1,0,0,0,44,0
"35611",1,0,0,0,66,0
"35612",1,1,0,1,50,0
"35613",1,0,1,1,25,0
"35614",1,1,0,1,56,0
"35615",1,1,0,0,76,0
"35616",1,0,0,1,67,0
"35617",1,1,0,0,63,0
"35618",1,0,1,0,39,0
"35619",1,0,1,1,40,0
"35620",1,0,0,0,52,0
"35621",1,0,0,1,45,0
"35622",1,0,0,0,68,0
"35623",1,1,0,0,40,0
"35624",1,1,0,1,36,0
"35625",1,1,0,1,23,0
"35626",1,0,1,1,40,0
"35627",1,1,0,1,35,0
"35628",1,0,0,1,68,1
"35629",1,0,0,1,67,0
"35630",1,0,1,1,45,0
"35631",1,0,0,1,45,0
"35632",1,1,0,1,57,0
"35633",1,0,1,1,40,0
"35634",1,1,0,1,33,0
"35635",1,0,1,1,38,0
"35636",1,1,0,0,42,0
"35637",1,0,1,1,42,0
"35638",1,0,0,1,34,0
"35639",1,0,1,0,53,0
"35640",1,0,0,1,41,0
"35641",1,1,0,1,36,0
"35642",1,0,0,1,41,0
"35643",1,1,0,1,24,0
"35644",1,0,1,1,42,0
"35645",1,1,0,1,44,0
"35646",1,0,0,1,48,0
"35647",1,0,0,1,68,0
"35648",1,1,0,1,50,0
"35649",1,0,1,1,39,0
"35650",1,0,0,0,69,0
"35651",1,1,0,1,39,0
"35652",1,0,0,1,75,0
"35653",1,1,0,1,34,0
"35654",1,0,0,0,69,0
"35655",1,0,1,0,44,0
"35656",1,0,0,1,23,0
"35657",1,0,0,0,28,0
"35658",1,NA,NA,0,76,0
"35659",1,NA,NA,1,24,0
"35660",1,0,0,1,37,0
"35661",1,0,0,0,47,0
"35662",1,1,0,1,31,0
"35663",1,1,0,1,28,0
"35664",1,0,0,1,70,0
"35665",1,0,0,0,46,0
"35666",1,1,0,1,65,0
"35667",1,0,0,0,76,0
"35668",1,0,0,0,38,0
"35669",1,0,0,1,31,0
"35670",1,1,0,1,33,0
"35671",1,0,0,0,46,0
"35672",1,0,0,0,26,0
"35673",1,0,0,1,29,0
"35674",1,0,1,0,67,0
"35675",1,0,0,0,53,0
"35676",1,1,0,1,52,0
"35677",1,0,1,1,43,0
"35678",1,1,0,1,37,0
"35679",1,1,0,1,47,0
"35680",1,0,0,0,33,0
"35681",1,1,0,0,68,0
"35682",1,1,0,1,25,0
"35683",1,1,0,0,71,0
"35684",1,NA,NA,0,46,0
"35685",1,0,1,1,63,0
"35686",1,NA,NA,1,63,0
"35687",1,1,0,1,29,0
"35688",1,0,1,0,26,0
"35689",1,1,0,0,67,1
"35690",1,0,0,1,57,0
"35691",1,0,0,1,66,0
"35692",1,1,0,1,35,0
"35693",1,1,0,0,31,0
"35694",1,0,1,0,30,0
"35695",1,0,0,1,54,0
"35696",1,0,1,1,30,0
"35697",1,0,1,1,73,0
"35698",1,1,0,1,65,1
"35699",1,0,0,0,70,1
"35700",1,0,0,1,67,1
"35701",1,1,0,0,71,0
"35702",1,0,0,0,32,0
"35703",1,0,0,0,42,0
"35704",1,1,0,1,70,0
"35705",1,0,0,0,75,0
"35706",1,1,0,1,9,0
"35707",1,0,1,1,68,0
"35708",1,1,0,1,60,0
"35709",1,1,0,1,73,0
"35710",1,0,1,1,50,0
"35711",1,0,1,1,25,0
"35712",1,0,1,1,29,0
"35713",1,0,0,0,41,0
"35714",1,1,0,1,68,1
"35715",1,0,0,1,72,1
"35716",1,1,0,1,66,1
"35717",1,1,0,0,55,0
"35718",1,0,1,0,26,0
"35719",1,0,0,1,66,1
"35720",1,1,0,1,70,1
"35721",1,0,0,1,68,0
"35722",1,1,0,0,73,0
"35723",1,0,1,1,66,1
"35724",1,0,0,1,68,0
"35725",1,0,1,0,72,0
"35726",1,0,0,1,65,1
"35727",1,1,0,0,55,0
"35728",1,1,0,0,75,0
"35729",1,1,0,0,72,0
"35730",1,0,1,1,66,0
"35731",1,0,1,1,66,0
"35732",1,0,0,0,63,0
"35733",1,0,0,0,67,1
"35734",1,0,0,1,66,1
"35735",1,1,0,1,66,0
"35736",1,1,0,0,65,1
"35737",1,1,0,0,69,0
"35738",1,1,0,0,77,0
"35739",1,0,1,0,66,1
"35740",1,0,0,0,43,0
"35741",1,1,0,0,67,1
"35742",1,0,1,1,69,0
"35743",1,0,0,0,47,0
"35744",1,1,0,0,76,0
"35745",1,0,1,1,68,0
"35746",1,0,0,1,69,0
"35747",1,0,0,0,76,0
"35748",1,0,0,1,20,0
"35749",1,1,0,1,19,0
"35750",1,0,1,1,21,0
"35751",1,1,0,0,43,0
"35752",1,0,1,0,76,0
"35753",1,0,1,0,62,0
"35754",1,0,1,0,58,0
"35755",1,1,0,1,72,0
"35756",1,0,0,1,72,1
"35757",1,1,0,0,40,0
"35758",1,1,0,1,66,1
"35759",1,0,1,1,65,1
"35760",1,0,1,1,21,0
"35761",1,0,0,0,26,0
"35762",1,1,0,1,69,1
"35763",1,1,0,0,33,0
"35764",1,1,0,1,69,1
"35765",1,0,1,1,66,1
"35766",1,0,1,0,65,0
"35767",1,0,0,1,70,1
"35768",1,0,1,1,68,1
"35769",1,1,0,1,71,0
"35770",1,1,0,0,21,0
"35771",1,0,1,0,28,0
"35772",1,0,1,1,73,0
"35773",1,0,0,1,31,0
"35774",1,0,0,0,39,0
"35775",1,1,0,1,34,0
"35776",1,1,0,1,66,1
"35777",1,0,1,1,71,1
"35778",1,0,1,1,68,0
"35779",1,1,0,1,70,1
"35780",1,0,1,1,68,1
"35781",1,0,1,0,54,0
"35782",1,0,0,0,74,0
"35783",1,0,1,0,47,0
"35784",1,0,0,0,22,0
"35785",1,1,0,0,68,1
"35786",1,0,1,1,29,0
"35787",1,1,0,0,46,0
"35788",1,0,0,0,72,0
"35789",1,0,1,0,23,0
"35790",1,1,0,0,71,0
"35791",1,0,0,0,22,0
"35792",1,1,0,0,42,0
"35793",1,0,1,0,27,0
"35794",1,1,0,0,71,0
"35795",1,0,0,1,70,0
"35796",1,1,0,1,30,0
"35797",1,1,0,0,25,0
"35798",1,1,0,0,36,0
"35799",1,0,0,1,16,0
"35800",1,1,0,0,63,0
"35801",1,0,1,1,29,0
"35802",1,1,0,1,66,1
"35803",1,0,0,0,59,0
"35804",1,0,1,0,42,0
"35805",1,0,1,0,65,1
"35806",1,1,0,1,67,0
"35807",1,0,0,1,70,0
"35808",1,0,0,1,70,1
"35809",1,1,0,1,65,0
"35810",1,0,0,1,74,0
"35811",1,0,1,1,72,1
"35812",1,0,1,0,41,0
"35813",1,1,0,0,41,0
"35814",1,1,0,1,68,1
"35815",1,1,0,0,40,0
"35816",1,1,0,1,63,0
"35817",1,1,0,1,67,1
"35818",1,0,1,1,71,0
"35819",1,0,0,0,34,0
"35820",1,0,1,1,73,0
"35821",1,1,0,0,76,0
"35822",1,0,1,1,47,0
"35823",1,0,0,1,66,1
"35824",1,1,0,0,41,0
"35825",1,0,0,0,53,0
"35826",1,0,1,0,74,0
"35827",1,0,0,1,36,0
"35828",1,1,0,0,26,0
"35829",1,0,1,1,28,0
"35830",1,1,0,0,74,0
"35831",1,0,1,1,66,0
"35832",1,0,1,0,72,0
"35833",1,0,1,1,67,0
"35834",1,1,0,1,70,0
"35835",1,1,0,0,77,0
"35836",1,1,0,1,71,1
"35837",1,0,1,1,66,0
"35838",1,0,1,1,68,0
"35839",1,1,0,1,67,0
"35840",1,0,0,1,24,0
"35841",1,1,0,1,27,0
"35842",1,1,0,1,66,0
"35843",1,1,0,0,23,0
"35844",1,1,0,1,76,0
"35845",1,0,0,1,69,0
"35846",1,0,0,1,71,0
"35847",1,0,1,1,65,0
"35848",1,0,0,1,38,1
"35849",1,0,0,1,67,0
"35850",1,1,0,0,30,0
"35851",1,1,0,1,61,1
"35852",1,1,0,1,68,1
"35853",1,0,1,1,69,0
"35854",1,1,0,1,53,0
"35855",1,0,0,1,68,1
"35856",1,0,0,1,69,0
"35857",1,0,1,0,25,0
"35858",1,0,0,1,77,0
"35859",1,0,0,1,65,1
"35860",1,0,0,0,29,0
"35861",1,0,1,0,29,0
"35862",1,1,0,1,54,0
"35863",1,0,0,0,35,0
"35864",1,0,1,0,45,0
"35865",1,1,0,0,36,0
"35866",1,0,1,1,18,0
"35867",1,1,0,1,42,0
"35868",1,0,1,1,24,0
"35869",1,1,0,1,65,1
"35870",1,0,1,1,69,0
"35871",1,0,1,1,74,1
"35872",1,0,0,1,63,0
"35873",1,0,1,1,69,0
"35874",1,0,0,0,71,1
"35875",1,1,0,1,68,0
"35876",1,1,0,0,41,0
"35877",1,0,1,1,36,0
"35878",1,1,0,1,37,0
"35879",1,0,1,1,23,0
"35880",1,0,0,1,26,0
"35881",1,0,1,0,51,0
"35882",1,1,0,0,70,0
"35883",1,1,0,1,73,1
"35884",1,1,0,0,68,1
"35885",1,1,0,1,27,0
"35886",1,1,0,1,66,1
"35887",1,1,0,1,76,0
"35888",1,1,0,1,67,1
"35889",1,1,0,1,72,1
"35890",1,0,0,0,67,1
"35891",1,0,1,1,67,1
"35892",1,1,0,0,75,0
"35893",1,1,0,1,26,0
"35894",1,1,0,0,50,0
"35895",1,0,0,1,71,0
"35896",1,0,1,0,22,0
"35897",1,0,1,1,68,1
"35898",1,1,0,1,32,0
"35899",1,1,0,1,67,1
"35900",1,1,0,1,67,0
"35901",1,0,1,0,11,0
"35902",1,1,0,0,67,1
"35903",1,1,0,1,50,0
"35904",1,1,0,1,30,0
"35905",1,0,0,1,29,0
"35906",1,1,0,1,33,1
"35907",1,1,0,1,41,0
"35908",1,0,0,0,45,0
"35909",1,0,0,0,65,1
"35910",1,1,0,1,65,1
"35911",1,0,1,1,69,0
"35912",1,0,0,0,34,0
"35913",1,1,0,0,66,0
"35914",1,0,0,1,66,0
"35915",1,1,0,1,19,0
"35916",1,1,0,1,68,0
"35917",1,0,1,0,37,0
"35918",1,0,1,1,68,1
"35919",1,0,0,1,67,0
"35920",1,1,0,1,62,0
"35921",1,1,0,1,67,1
"35922",1,1,0,0,41,0
"35923",1,0,1,0,32,0
"35924",1,1,0,1,67,1
"35925",1,1,0,1,65,1
"35926",1,1,0,1,60,0
"35927",1,0,1,0,76,1
"35928",1,0,1,1,68,1
"35929",1,0,0,1,25,0
"35930",1,0,1,0,31,0
"35931",1,1,0,0,67,0
"35932",1,1,0,0,61,0
"35933",1,1,0,0,68,0
"35934",1,0,0,1,69,1
"35935",1,1,0,0,47,0
"35936",1,0,1,1,76,0
"35937",1,0,1,0,55,0
"35938",1,1,0,1,46,0
"35939",1,1,0,0,68,1
"35940",1,1,0,1,70,0
"35941",1,0,1,1,68,0
"35942",1,0,1,1,33,0
"35943",1,1,0,1,68,0
"35944",1,1,0,1,51,0
"35945",1,0,0,1,70,0
"35946",1,0,0,0,71,0
"35947",1,1,0,1,66,0
"35948",1,1,0,0,25,0
"35949",1,0,1,1,74,0
"35950",1,1,0,0,41,0
"35951",1,0,1,1,68,0
"35952",1,1,0,1,47,0
"35953",1,0,1,0,41,0
"35954",1,0,1,1,67,0
"35955",1,1,0,0,36,0
"35956",1,1,0,1,65,1
"35957",1,0,1,1,65,0
"35958",1,1,0,1,67,0
"35959",1,1,0,1,69,0
"35960",1,1,0,0,67,0
"35961",1,0,0,0,67,0
"35962",1,1,0,1,68,0
"35963",1,1,0,1,66,1
"35964",1,1,0,1,76,0
"35965",1,1,0,1,45,0
"35966",1,1,0,1,60,0
"35967",1,0,0,1,65,0
"35968",1,0,0,1,72,0
"35969",1,0,0,1,74,0
"35970",1,0,0,0,69,0
"35971",1,1,0,1,70,0
"35972",1,0,0,0,41,0
"35973",1,1,0,1,70,1
"35974",1,1,0,1,47,1
"35975",1,1,0,0,68,0
"35976",1,0,1,1,36,0
"35977",1,1,0,1,76,0
"35978",1,0,1,1,41,0
"35979",1,1,0,1,44,0
"35980",1,0,1,0,53,0
"35981",1,1,0,1,51,0
"35982",1,0,0,1,66,0
"35983",1,0,0,0,27,0
"35984",1,1,0,1,13,0
"35985",1,1,0,0,70,1
"35986",1,1,0,1,73,1
"35987",1,1,0,1,75,0
"35988",1,1,0,0,65,0
"35989",1,1,0,1,67,0
"35990",1,1,0,1,34,0
"35991",1,1,0,1,67,1
"35992",1,0,1,1,66,0
"35993",1,0,1,0,60,0
"35994",1,1,0,1,58,0
"35995",1,0,0,0,25,0
"35996",1,0,0,1,50,0
"35997",1,1,0,0,38,0
"35998",1,0,0,1,74,0
"35999",1,1,0,1,76,0
"36000",1,0,0,1,65,1
"36001",1,0,0,1,59,0
"36002",1,0,0,1,68,1
"36003",1,0,0,0,36,0
"36004",1,1,0,1,34,0
"36005",1,1,0,1,41,0
"36006",1,0,0,1,65,0
"36007",1,1,0,1,40,0
"36008",1,0,1,0,68,0
"36009",1,0,0,1,22,0
"36010",1,1,0,0,68,0
"36011",1,0,1,1,73,0
"36012",1,1,0,1,67,0
"36013",1,1,0,1,70,1
"36014",1,0,0,1,47,0
"36015",1,1,0,1,69,0
"36016",1,1,0,1,29,0
"36017",1,0,1,0,17,0
"36018",1,1,0,0,71,0
"36019",1,0,1,1,65,0
"36020",1,0,0,1,72,1
"36021",1,0,1,1,76,0
"36022",1,0,0,1,25,0
"36023",1,1,0,1,30,0
"36024",1,1,0,0,70,1
"36025",1,0,1,1,22,0
"36026",1,1,0,1,73,0
"36027",1,1,0,0,37,0
"36028",1,0,1,1,25,0
"36029",1,1,0,1,77,0
"36030",1,0,1,0,75,0
"36031",1,0,1,0,66,0
"36032",1,0,0,1,69,1
"36033",1,1,0,1,73,1
"36034",1,0,0,0,44,0
"36035",1,0,1,1,76,0
"36036",1,0,1,1,67,1
"36037",1,0,1,1,76,0
"36038",1,0,0,1,65,0
"36039",1,0,0,1,69,1
"36040",1,0,0,0,77,0
"36041",1,1,0,1,69,1
"36042",1,NA,NA,0,66,1
"36043",1,0,1,0,35,0
"36044",1,0,1,0,68,1
"36045",1,1,0,1,19,0
"36046",1,0,1,1,71,1
"36047",1,0,0,0,47,0
"36048",1,0,0,1,70,0
"36049",1,0,0,1,68,0
"36050",1,1,0,1,63,0
"36051",1,1,0,1,22,0
"36052",1,1,0,0,42,0
"36053",1,1,0,1,73,1
"36054",1,1,0,0,70,0
"36055",1,1,0,1,65,0
"36056",1,1,0,0,46,0
"36057",1,1,0,1,34,0
"36058",1,0,1,1,70,0
"36059",1,1,0,0,50,0
"36060",1,1,0,0,39,0
"36061",1,1,0,1,65,0
"36062",1,1,0,1,26,0
"36063",1,0,0,0,54,0
"36064",1,0,1,1,70,0
"36065",1,1,0,0,73,0
"36066",1,1,0,1,70,0
"36067",1,0,0,0,53,0
"36068",1,0,1,0,42,0
"36069",1,1,0,1,20,0
"36070",1,1,0,1,71,1
"36071",1,0,0,1,62,0
"36072",1,0,0,0,68,0
"36073",1,1,0,1,68,0
"36074",1,0,0,1,50,0
"36075",1,1,0,1,67,1
"36076",1,1,0,1,65,1
"36077",1,0,0,0,20,0
"36078",1,1,0,0,56,0
"36079",1,1,0,1,26,0
"36080",1,0,0,1,65,0
"36081",1,1,0,0,36,0
"36082",1,1,0,1,65,1
"36083",1,0,0,1,73,1
"36084",1,1,0,1,36,1
"36085",1,1,0,1,33,1
"36086",1,1,0,0,38,0
"36087",1,0,0,1,41,0
"36088",1,0,0,0,35,0
"36089",1,0,0,0,30,0
"36090",1,1,0,0,40,0
"36091",1,0,0,0,40,0
"36092",1,0,0,0,25,0
"36093",1,0,1,1,67,1
"36094",1,0,1,0,68,0
"36095",1,0,0,1,41,0
"36096",1,1,0,1,33,0
"36097",1,1,0,0,20,0
"36098",1,1,0,0,42,0
"36099",1,0,0,1,73,0
"36100",1,1,0,1,68,0
"36101",1,1,0,1,26,0
"36102",1,1,0,1,73,1
"36103",1,0,1,0,65,0
"36104",1,1,0,0,34,0
"36105",1,1,0,1,30,0
"36106",1,0,1,0,32,0
"36107",1,1,0,1,75,0
"36108",1,NA,NA,1,71,1
"36109",1,0,1,1,70,1
"36110",1,0,0,1,66,0
"36111",1,1,0,1,66,1
"36112",1,0,1,1,41,1
"36113",1,0,0,1,69,0
"36114",1,1,0,1,76,0
"36115",1,1,0,0,37,0
"36116",1,0,1,1,71,1
"36117",1,0,1,1,41,0
"36118",1,1,0,1,71,0
"36119",1,0,1,1,72,0
"36120",1,1,0,0,71,0
"36121",1,1,0,1,32,1
"36122",1,0,1,0,65,1
"36123",1,1,0,1,73,0
"36124",1,0,1,0,25,0
"36125",1,1,0,0,31,0
"36126",1,1,0,1,68,0
"36127",1,0,1,1,74,0
"36128",1,0,1,1,73,0
"36129",1,1,0,1,65,0
"36130",1,1,0,0,68,0
"36131",1,0,0,1,68,1
"36132",1,1,0,1,44,0
"36133",1,1,0,1,70,0
"36134",1,1,0,1,33,1
"36135",1,1,0,1,73,1
"36136",1,1,0,0,40,0
"36137",1,0,1,0,32,0
"36138",1,0,1,1,71,1
"36139",1,1,0,0,52,0
"36140",1,1,0,0,39,0
"36141",1,0,0,1,67,1
"36142",1,0,0,1,66,1
"36143",1,1,0,1,66,1
"36144",1,1,0,1,35,0
"36145",1,1,0,0,52,0
"36146",1,0,0,1,44,0
"36147",1,1,0,1,65,1
"36148",1,0,0,0,77,0
"36149",1,0,0,1,75,0
"36150",1,0,0,1,43,0
"36151",1,NA,NA,1,68,0
"36152",1,0,1,0,43,0
"36153",1,0,1,0,37,1
"36154",1,0,1,0,26,0
"36155",1,1,0,1,67,1
"36156",1,1,0,1,69,0
"36157",1,1,0,0,64,0
"36158",1,1,0,1,33,0
"36159",1,1,0,0,68,1
"36160",1,0,1,0,21,0
"36161",1,1,0,1,68,0
"36162",1,0,1,0,35,0
"36163",1,1,0,0,42,0
"36164",1,0,1,0,37,1
"36165",1,0,0,1,68,0
"36166",1,0,0,0,76,0
"36167",1,0,1,1,30,0
"36168",1,1,0,1,48,0
"36169",1,1,0,1,65,1
"36170",1,1,0,1,67,0
"36171",1,1,0,1,65,0
"36172",1,1,0,1,42,0
"36173",1,1,0,1,51,0
"36174",1,0,0,0,33,0
"36175",1,1,0,0,43,0
"36176",1,1,0,0,66,1
"36177",1,1,0,1,76,0
"36178",1,0,0,0,47,0
"36179",1,1,0,0,18,0
"36180",1,0,1,1,71,1
"36181",1,1,0,1,30,0
"36182",1,0,0,1,25,0
"36183",1,1,0,0,49,0
"36184",1,0,1,1,29,0
"36185",1,0,1,0,27,0
"36186",1,1,0,1,67,0
"36187",1,0,0,1,66,0
"36188",1,0,1,0,36,0
"36189",1,NA,NA,0,67,0
"36190",1,0,0,0,44,0
"36191",1,0,0,1,68,1
"36192",1,1,0,1,37,0
"36193",1,1,0,0,36,0
"36194",1,1,0,1,74,0
"36195",1,1,0,0,37,1
"36196",1,1,0,0,65,0
"36197",1,1,0,1,49,0
"36198",1,1,0,1,57,0
"36199",1,0,0,0,69,0
"36200",1,0,0,1,69,0
"36201",1,0,1,1,69,1
"36202",1,0,1,1,28,0
"36203",1,1,0,1,31,0
"36204",1,0,0,1,67,0
"36205",1,0,1,0,26,0
"36206",1,1,0,1,65,0
"36207",1,1,0,1,67,0
"36208",1,1,0,1,35,0
"36209",1,1,0,1,66,1
"36210",1,0,1,1,24,0
"36211",1,1,0,1,72,1
"36212",1,1,0,0,45,0
"36213",1,0,0,1,77,0
"36214",1,1,0,0,68,1
"36215",1,0,0,0,34,0
"36216",1,1,0,1,65,0
"36217",1,0,0,0,16,0
"36218",1,0,1,1,70,1
"36219",1,0,1,1,76,0
"36220",1,0,1,0,38,0
"36221",1,0,0,0,36,0
"36222",1,0,0,1,36,0
"36223",1,0,0,1,72,1
"36224",1,0,1,1,27,0
"36225",1,NA,NA,1,67,0
"36226",1,0,0,0,55,0
"36227",1,1,0,1,77,0
"36228",1,1,0,0,37,0
"36229",1,1,0,1,65,0
"36230",1,0,0,1,38,0
"36231",1,1,0,1,65,0
"36232",1,1,0,1,67,1
"36233",1,0,0,1,68,1
"36234",1,0,1,1,72,1
"36235",1,0,1,0,37,0
"36236",1,0,0,1,72,0
"36237",1,0,1,1,66,1
"36238",1,0,0,1,28,0
"36239",1,0,1,1,24,0
"36240",1,1,0,1,28,0
"36241",1,0,0,1,23,0
"36242",1,0,1,1,15,0
